city_id,restaurant_id,food_id,food_name,price,is_dinner,food_type,cuisine,Beijing,Tianjin,Hebei,Shanxi,Nei Mongol,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guangxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Xizang,Shanxi2,Gansu,Qinghai,Ningxia,Xinjiang,not-spicy,slightly-spicy,medium-spicy,extra-spicy,child,teenager,adult,middle-ager,elderly,breakfast,lunch,dinner,afternoon-tea,night-snack,male,female,spring,summer,autumn,winter,food_score,image_name
3,15,10,œ„¿±º¶Õ»±§,18,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3-15-10.jpg
3,16,1,÷•–ƒ±»»¯,99,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-16-1.jpg
3,16,2,“‚√Ê,34,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-16-2.jpg
3,16,3,–¬∞¬∂˚¡º∑Á«Èøæ»‚≈˚»¯,71,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-16-3.jpg
3,16,4,≥¨º∂÷¡◊±»»¯,92,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-16-4.jpg
3,16,5,◊…ÕÀøª¨ƒÃ≤Ë£®»»£©,22,3,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3-16-5.jpg
3,16,6,Ã˙≈Ã±»»¯,74,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3-16-6.jpg
3,16,7,œ„≤›∑ÔŒ≤œ∫,24,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3-16-7.jpg
3,16,8,≈£≈≈,81,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3-16-8.jpg
3,16,9,¡Ò¡´∂‡∂‡±»»¯,79,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3-16-9.jpg
3,16,10,–°ÀÆπ˚…≥¿≠,18,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3-16-10.jpg
3,17,1, ÌÃı,12,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-17-1.jpg
3,17,2,¬Û¬Û¥‡÷≠º¶,13,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-17-2.jpg
3,17,3,æﬁŒﬁ∞‘,35,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-17-3.jpg
3,17,4,∂Ì Ω∫Ï≥¶À´º¶±§,20,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-17-4.jpg
3,17,5,œ„”Û≈…,8,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3-17-5.jpg
3,17,6,À´≤„º™ ø∫∫±§,18,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3-17-6.jpg
3,17,7,¬Û¿±º¶Õ»∫∫±§,15,1,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3-17-7.jpg
3,17,8,«…øÀ¡¶¬Ìø®¡˙,10,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,4,3-17-8.jpg
3,17,9,≥µ¿Â◊”›Æ›Æ¬Û–˝∑Á,16,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3-17-9.jpg
3,17,10,¬Û¿±º¶≥·,16,0,2,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,5,3-17-10.jpg
3,18,1,Ω≈∆œ∫» ‚∆‚Ω,21,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-18-1.jpg
3,18,2,‹˘≤Àœ »‚‚∆‚Ω,16,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,1,3-18-2.jpg
3,18,3,≥¨º∂»´º“∏£,18,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-18-3.jpg
3,18,4,œ »‚–°‚∆‚Ω,9,1,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,2,3-18-4.jpg
3,18,5,µ∞ª∆»‚À……’¬Û,13.8,0,1,0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,0,0,0,3,3,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3-18-5.jpg
